2.946834000000000000e+06,7.700000000000000000e+01
2.946854000000000000e+06,8.700000000000000000e+01
2.946874000000000000e+06,1.420000000000000000e+02
2.946894000000000000e+06,1.550000000000000000e+02
2.946914000000000000e+06,1.840000000000000000e+02
2.946934000000000000e+06,1.870000000000000000e+02
2.946954000000000000e+06,1.940000000000000000e+02
2.946974000000000000e+06,1.910000000000000000e+02
2.946994000000000000e+06,1.800000000000000000e+02
2.947014000000000000e+06,1.830000000000000000e+02
2.947034000000000000e+06,1.890000000000000000e+02
2.947054000000000000e+06,1.860000000000000000e+02
2.947074000000000000e+06,2.350000000000000000e+02
2.947094000000000000e+06,2.400000000000000000e+02
2.947114000000000000e+06,2.720000000000000000e+02
2.947134000000000000e+06,2.690000000000000000e+02
2.947154000000000000e+06,2.830000000000000000e+02
2.947174000000000000e+06,2.620000000000000000e+02
2.947194000000000000e+06,2.510000000000000000e+02
2.947214000000000000e+06,2.560000000000000000e+02
2.947234000000000000e+06,2.670000000000000000e+02
2.947254000000000000e+06,2.540000000000000000e+02
2.947274000000000000e+06,2.600000000000000000e+02
2.947300000000000000e+06,2.380000000000000000e+02
2.947314000000000000e+06,2.360000000000000000e+02
2.947334000000000000e+06,2.290000000000000000e+02
2.947354000000000000e+06,2.380000000000000000e+02
2.947374000000000000e+06,2.300000000000000000e+02
2.947394000000000000e+06,2.360000000000000000e+02
2.947414000000000000e+06,2.390000000000000000e+02
2.947434000000000000e+06,2.990000000000000000e+02
2.947454000000000000e+06,3.140000000000000000e+02
2.947474000000000000e+06,3.550000000000000000e+02
2.947494000000000000e+06,3.500000000000000000e+02
2.947514000000000000e+06,3.570000000000000000e+02
2.947534000000000000e+06,3.490000000000000000e+02
2.947554000000000000e+06,3.510000000000000000e+02
2.947574000000000000e+06,3.470000000000000000e+02
2.947594000000000000e+06,3.220000000000000000e+02
2.947614000000000000e+06,3.240000000000000000e+02
2.947634000000000000e+06,3.060000000000000000e+02
2.947654000000000000e+06,3.190000000000000000e+02
2.947674000000000000e+06,3.070000000000000000e+02
2.947694000000000000e+06,3.130000000000000000e+02
2.947714000000000000e+06,3.010000000000000000e+02
2.947734000000000000e+06,3.090000000000000000e+02
2.947754000000000000e+06,2.990000000000000000e+02
2.947774000000000000e+06,3.090000000000000000e+02
2.947794000000000000e+06,3.010000000000000000e+02
2.947814000000000000e+06,3.000000000000000000e+02
2.947834000000000000e+06,2.980000000000000000e+02
2.947854000000000000e+06,3.020000000000000000e+02
2.947874000000000000e+06,2.940000000000000000e+02
2.947894000000000000e+06,2.890000000000000000e+02
2.947914000000000000e+06,3.000000000000000000e+02
2.947934000000000000e+06,2.990000000000000000e+02
2.947954000000000000e+06,3.010000000000000000e+02
2.947974000000000000e+06,3.040000000000000000e+02
2.947994000000000000e+06,3.500000000000000000e+02
2.948014000000000000e+06,3.660000000000000000e+02
2.948034000000000000e+06,3.990000000000000000e+02
2.948054000000000000e+06,4.050000000000000000e+02
2.948074000000000000e+06,4.060000000000000000e+02
2.948094000000000000e+06,4.030000000000000000e+02
2.948114000000000000e+06,4.040000000000000000e+02
2.948134000000000000e+06,3.940000000000000000e+02
2.948154000000000000e+06,3.830000000000000000e+02
2.948174000000000000e+06,3.820000000000000000e+02
2.948194000000000000e+06,3.660000000000000000e+02
2.948214000000000000e+06,3.580000000000000000e+02
2.948234000000000000e+06,3.560000000000000000e+02
2.948254000000000000e+06,3.580000000000000000e+02
2.948274000000000000e+06,3.480000000000000000e+02
2.948294000000000000e+06,3.470000000000000000e+02
2.948314000000000000e+06,3.490000000000000000e+02
2.948334000000000000e+06,3.460000000000000000e+02
2.948354000000000000e+06,3.550000000000000000e+02
2.948374000000000000e+06,3.520000000000000000e+02
2.948394000000000000e+06,3.460000000000000000e+02
2.948414000000000000e+06,3.430000000000000000e+02
2.948434000000000000e+06,3.410000000000000000e+02
2.948454000000000000e+06,3.390000000000000000e+02
2.948474000000000000e+06,3.270000000000000000e+02
2.948495000000000000e+06,3.460000000000000000e+02
2.948514000000000000e+06,3.250000000000000000e+02
2.948535000000000000e+06,3.340000000000000000e+02
2.948555000000000000e+06,3.630000000000000000e+02
2.948575000000000000e+06,3.760000000000000000e+02
2.948595000000000000e+06,4.240000000000000000e+02
2.948615000000000000e+06,4.310000000000000000e+02
2.948635000000000000e+06,4.500000000000000000e+02
2.948655000000000000e+06,4.540000000000000000e+02
2.948675000000000000e+06,4.530000000000000000e+02
2.948695000000000000e+06,4.540000000000000000e+02
2.948715000000000000e+06,4.440000000000000000e+02
2.948735000000000000e+06,4.450000000000000000e+02
2.948755000000000000e+06,4.340000000000000000e+02
2.948775000000000000e+06,4.270000000000000000e+02
2.948795000000000000e+06,4.270000000000000000e+02
2.948815000000000000e+06,4.280000000000000000e+02
2.948835000000000000e+06,4.350000000000000000e+02
2.948855000000000000e+06,4.380000000000000000e+02
2.948875000000000000e+06,4.380000000000000000e+02
2.948895000000000000e+06,4.400000000000000000e+02
2.948915000000000000e+06,4.390000000000000000e+02
2.948935000000000000e+06,4.360000000000000000e+02
2.948955000000000000e+06,4.310000000000000000e+02
2.948975000000000000e+06,4.320000000000000000e+02
2.948995000000000000e+06,4.270000000000000000e+02
2.949015000000000000e+06,4.250000000000000000e+02
2.949035000000000000e+06,4.160000000000000000e+02
2.949055000000000000e+06,4.130000000000000000e+02
2.949075000000000000e+06,4.140000000000000000e+02
2.949095000000000000e+06,4.090000000000000000e+02
2.949115000000000000e+06,4.190000000000000000e+02
2.949135000000000000e+06,4.220000000000000000e+02
2.949155000000000000e+06,4.780000000000000000e+02
2.949175000000000000e+06,4.870000000000000000e+02
2.949195000000000000e+06,5.150000000000000000e+02
2.949215000000000000e+06,5.190000000000000000e+02
2.949235000000000000e+06,5.200000000000000000e+02
2.949255000000000000e+06,5.130000000000000000e+02
2.949275000000000000e+06,5.020000000000000000e+02
2.949301000000000000e+06,4.770000000000000000e+02
2.949315000000000000e+06,4.710000000000000000e+02
2.949335000000000000e+06,4.690000000000000000e+02
2.949355000000000000e+06,4.630000000000000000e+02
2.949375000000000000e+06,4.540000000000000000e+02
2.949395000000000000e+06,4.450000000000000000e+02
2.949415000000000000e+06,4.470000000000000000e+02
2.949435000000000000e+06,4.530000000000000000e+02
2.949455000000000000e+06,4.530000000000000000e+02
2.949475000000000000e+06,4.510000000000000000e+02
2.949495000000000000e+06,4.450000000000000000e+02
2.949515000000000000e+06,4.430000000000000000e+02
2.949535000000000000e+06,4.370000000000000000e+02
2.949555000000000000e+06,4.400000000000000000e+02
2.949575000000000000e+06,4.270000000000000000e+02
2.949595000000000000e+06,4.370000000000000000e+02
2.949615000000000000e+06,4.210000000000000000e+02
2.949635000000000000e+06,4.360000000000000000e+02
2.949655000000000000e+06,4.130000000000000000e+02
2.949675000000000000e+06,4.280000000000000000e+02
2.949695000000000000e+06,4.100000000000000000e+02
2.949715000000000000e+06,4.390000000000000000e+02
2.949735000000000000e+06,4.440000000000000000e+02
2.949755000000000000e+06,5.020000000000000000e+02
2.949775000000000000e+06,5.070000000000000000e+02
2.949795000000000000e+06,5.220000000000000000e+02
2.949815000000000000e+06,5.170000000000000000e+02
2.949835000000000000e+06,5.170000000000000000e+02
2.949855000000000000e+06,5.080000000000000000e+02
2.949875000000000000e+06,5.050000000000000000e+02
2.949895000000000000e+06,5.030000000000000000e+02
2.949915000000000000e+06,5.010000000000000000e+02
2.949935000000000000e+06,4.930000000000000000e+02
2.949955000000000000e+06,4.790000000000000000e+02
2.949975000000000000e+06,4.860000000000000000e+02
2.949995000000000000e+06,4.660000000000000000e+02
2.950015000000000000e+06,4.750000000000000000e+02
2.950035000000000000e+06,4.730000000000000000e+02
2.950055000000000000e+06,4.850000000000000000e+02
2.950075000000000000e+06,4.680000000000000000e+02
2.950095000000000000e+06,4.700000000000000000e+02
2.950115000000000000e+06,4.510000000000000000e+02
2.950135000000000000e+06,4.630000000000000000e+02
2.950155000000000000e+06,4.760000000000000000e+02
2.950175000000000000e+06,4.730000000000000000e+02
2.950195000000000000e+06,4.780000000000000000e+02
2.950215000000000000e+06,4.740000000000000000e+02
2.950235000000000000e+06,4.790000000000000000e+02
2.950255000000000000e+06,4.780000000000000000e+02
2.950275000000000000e+06,4.770000000000000000e+02
2.950295000000000000e+06,4.670000000000000000e+02
2.950315000000000000e+06,4.710000000000000000e+02
2.950335000000000000e+06,4.800000000000000000e+02
2.950355000000000000e+06,5.240000000000000000e+02
2.950375000000000000e+06,5.340000000000000000e+02
2.950395000000000000e+06,5.560000000000000000e+02
2.950415000000000000e+06,5.520000000000000000e+02
2.950435000000000000e+06,5.520000000000000000e+02
2.950455000000000000e+06,5.550000000000000000e+02
2.950475000000000000e+06,5.400000000000000000e+02
2.950495000000000000e+06,5.400000000000000000e+02
2.950515000000000000e+06,5.260000000000000000e+02
2.950535000000000000e+06,5.200000000000000000e+02
2.950555000000000000e+06,5.050000000000000000e+02
